n,id,unique_views,tag,good,created,bookmarked,t,content
279,iox2xngq7m65m7,41,euchre,0,2016-06-01T16:20:42Z,4,1470666130711,so my partner i ran all of our code on caen and then performed the valgrind memory leak test there are 0 bytes neither directly nor indirectly lost however there are 652 bytes possibly lost in 22 blocks how can this happen given that the only dynamic memory directly allocated were the players and do we have to worry about things being possibly lost
278,iowcu99krp9ko,36,euchre,0,2016-06-01T04:10:14Z,2,1470666130913,hi all just as a heads up i redistributed my office hours tomorrow so that they arent all in a three hour chunk in the morning they are now 121 230330 and 78 i hope this wont cause any scheduling conflicts please let me know if i can help out at all grace
277,iow4dpy3x8g5gg,44,euchre,2,2016-06-01T00:13:26Z,3,1470666131124,im confused about how to represent the cards in a players handi expected hand to be a private vector or array in player seeing as all players have a hand and the operations in player mostly act on that hand is it that we create an array hand for each subclass where should i be keeping track of the cards and who they belong to any help is appreciated
276,iow40bbaewfjw,30,euchre,0,2016-06-01T00:03:00Z,3,1470666131375,can i include header sstream sstream is not included in the library list in spec so i was wondering am i allowed to use that
275,iovy3rc6ns23ds,40,euchre,0,2016-05-31T21:17:43Z,4,1470666131591,when testing pack are we to assume that the filename packin will be supplied in the autograder there arent a lot of options for testing packconst stdstring packfilename
274,iovxcbnzrcx241,35,euchre,0,2016-05-31T20:56:23Z,3,1470666131790,stdarraycard packsize cards can anyone explain this to me how to use it i have no idea thanks
273,iovtornk5ol63u,43,euchre,1,2016-05-31T19:14:05Z,3,1470666132002,so this sounds a bit crazy but is it at all possible to iterate through a vector in a circular fashion eg we have players 0 1 2 and 3 we want to do something with players 1 2 3 then 0 all within a single loop instead of doing a forloop for players 13 and having a separate line of code for the action done to player 0 is such a thing possible
272,iovtim4s2k925s,33,euchre,0,2016-05-31T19:09:18Z,4,1470666132222,if someone types no shuffle and enters the point as 10 since the point can not be gained in just one round do we need to shuffle the card at the start of a new round
271,iovt0nchsvc7j8,42,euchre,0,2016-05-31T18:55:20Z,4,1470666132475,i keep getting this error for the player factor yet all my virtual functions have been implemented
270,ioutavdo9c16pb,45,euchre,0,2016-05-31T02:15:31Z,2,1470666132709,can we using assignment rather than using initializer in constructor
269,iour8eq0di065d,48,euchre,0,2016-05-31T01:17:37Z,2,1470666132916,the specs says that when making trump reaches a human player first print out the players hand shall we need to do the printout in the make trump function or just do it in the euchrecpp if a human player is dealer and someone orders up during the first round of making print the players hand and an option to discard the upcard should this step to be done in euchrecpp or we still should do it in playercpp
268,iouq1uxls1b3bw,44,euchre,0,2016-05-31T00:44:31Z,3,1470666133137,i have already include algorithm in my playercpp and try to use sort function but when compile i keep getting no matching function for call to swap and sort3 etc is there a way to fix it
267,iouppni43j93ns,55,euchre,0,2016-05-31T00:35:02Z,2,1470666133348,1 when making trump if the human player is the dealer should we still have the output be human player name please enter a suit or pass seems pretty counterintuitive is the expectation that the human player will ignore the pass portion and type in a valid suit 2 when we display the hand in order during the trick is it in order wrt trump this would be pretty annoying as the sort function i imagine uses our overloading of the and operators which do not account for trump
265,ioum4teqbd7r2,43,euchre,0,2016-05-30T22:54:51Z,5,1470666133742,during the second round of the human player making trump can it order up the same suit as the upcard from the previous round or does it have to follow the simple player algorithm in this way also will we be playing screw the dealer with the human dealer during round 2
264,iouh7txtwe0j5,35,euchre,0,2016-05-30T20:37:13Z,3,1470666133965,lets say that a diamond was the upcard in round 1 and nobody orders up is it permissible for a player to order up diamonds in round 2
263,iougyjf2r535k5,41,euchre,0,2016-05-30T20:30:00Z,2,1470666134202,so i ran my code through the autograder and even though all of my packtestcpp files compile for me they do not work in the autograder the following is the error output playertestinitializationcpp1818 fatal error packh no such file or directory include packh compilation terminated are we not permitted to use pack objects or functions to help test player im not sure what else is causing this
262,iougnf83b1a2lk,35,euchre,0,2016-05-30T20:21:21Z,4,1470666134429,there is an error in my code said overloaded operator must be a binary operatorhas 3 parameters what does it mean
261,ioug2wbv61o6qt,36,euchre,0,2016-05-30T20:05:24Z,3,1470666134662,since we can not modify the h file where should we declare the derived classes like the simpleplayer and humanplayer
260,ioug1vz3b0l58a,40,euchre,0,2016-05-30T20:04:37Z,4,1470666134880,why does the spec specify the order of suits to break a tie d c h s as far as i understand this should never be relevant because in all cases either the led suit or trump will take precedence over all others unless this is different from the euchre i play it is impossible to take a trick with a card that is neither trump nor the led suit also why are ranks 27 included in cardh as far as i know they are never used in play thanks
259,iouf554upid3yb,36,euchre,0,2016-05-30T19:39:09Z,3,1470666135100,i am confused that if the addanddiscard function is only for dealer if so should we consider the trump in the implementation of this function and the trump is a global variable for the entire program thanks
258,ioucgcq22cv5q4,42,euchre,0,2016-05-30T18:23:53Z,3,1470666135336,would anyone know why im getting a segmentation fault for packpublictest
257,ioub8cfoni3oq,39,euchre,0,2016-05-30T17:49:40Z,3,1470666135567,should i be putting private variables in separate inherited classes even thought the variables are both the same can i use protected variables
256,iou6z6cmnpg2np,37,euchre,0,2016-05-30T15:50:33Z,3,1470666135819,im confused about the requirement and public test in this function whether should we return the trump suit or next suit since it can only return one value
255,iou6sht9j1s6q6,41,euchre,0,2016-05-30T15:45:22Z,3,1470666136343,when we discard the lowest value card in hand do we need to worry about led suit to determine which one is lowest
254,iot89ftyvr562n,36,euchre,0,2016-05-29T23:38:46Z,5,1470666136554,how can we test our driver euchrecpp efficiently it is working for all 3 examples and works in the autograder but i want to know if there is anything else i can do to make sure it is working fully
253,iot84yqspj13sj,40,euchre,0,2016-05-29T23:35:17Z,3,1470666136790,can someone explain how we do shuffle function the two parts we split is not even so how do we swap them
252,iosyv5fxqu327z,44,euchre,0,2016-05-29T19:15:43Z,2,1470666136987,for the dealone function in packcpp how do we know what the starting value of next is should we just initialize it to zero in the function but if we do that it will be initialized to zero every time the function is called am i missing something obvious thank you
251,iostc421pkb2qu,44,euchre,0,2016-05-29T16:40:56Z,4,1470666137217,when i tried to run packpublictest on visual studio i get an unhandled exception badalloc at memory location error and it gave me a break point at my cardgetrank const function in cardcpp does anyone have an idea what this could mean when i ran cardcpp and its tests i didnt get this error i also tried commenting out everything in packcpp that used the getrank function but still got this error thank you
249,iorz2fefdzt5aj,41,euchre,0,2016-05-29T02:33:36Z,3,1470666137726,when i was doing the cardless function i was wondering if i could assume that a and b are different or i still need to check the situation where they are same and then return false
247,iorwfmcb3xi6ax,41,euchre,1,2016-05-29T01:19:53Z,3,1470666138145,if a simple player can follow suit they play the highest card that follows suit otherwise they play the lowest card in their hand does this mean the lowest card in their hand considering trump
246,iorvqlwq49d2ez,37,euchre,0,2016-05-29T01:00:26Z,3,1470666138420,could someone please explain the syntax of this line for me stdarraycard packsize cards is the array name cards and it takes in two arguments im confused about how i can push something into the 0 index of this array and then increment and push another thing into the array
245,iort1wvqjco1sv,37,euchre,0,2016-05-28T23:45:14Z,3,1470666138638,the requirements and restrictions section of the project spec does not list sstream as one of the libraries that we can use however the card public test file uses this library to test the operator function i would think that being able to use ostringstream would be helpful for testing this function in our own tests but i just wanted to make sure that it was left out of the project spec on purpose and not by accident
244,iorrpivhy69631,39,euchre,0,2016-05-28T23:07:37Z,3,1470666138863,is it true that if everyone doesnt pass in first round someone ordered up if someone orders up then we dont call make trump so we dont go to round 2 you get to round 2 if everyone passes round 1
243,iorm85mhiki2w4,53,euchre,0,2016-05-28T20:34:08Z,3,1470666139093,im getting an issue when i use the sort function i have included the algorithm library in the playerh file when i go to compile the program i get a bunch of errors saying that there is no matching function call to swap within the algorithm library does anyone know whats going on
242,iorkdarulsp5es,45,euchre,0,2016-05-28T19:42:09Z,3,1470666139355,im trying to figure out a way to test addcard and addanddiscard functions the players hand is currently in private scope so i cant directly check hand to see if my functions added a card i also cant write a function that will returns a players hand because it wasnt declared in the header file can someone suggest hintsideas for how to check my players hand for my test cases thanks
241,iorgtb5uvft61e,37,euchre,0,2016-05-28T18:02:37Z,4,1470666139568,when i run my program the file does not open anyone know whats wrong
239,ior98vijp4x2kv,53,euchre,0,2016-05-28T14:30:47Z,4,1470666139988,im trying to read the file packin in a while loop but the variable im using does not read anything in
238,ior5eapf47o6sm,46,euchre,0,2016-05-28T12:43:01Z,4,1470666140208,would it be okay to write a helper function in cardscpp to easily find the suit pairs but only use plain strings instead of the const string variables ie diamonds instead suitdiamonds since the variables are member functions
237,ioqm13m4i2p6b0,46,euchre,0,2016-05-28T03:40:53Z,3,1470666140472,in packcpp are the cards including all cards or the only cards rank910jqka you can use in the came
235,ioqea1goezmih,35,euchre,0,2016-05-28T00:03:53Z,4,1470666140926,i dont know what the error means or why its occurring
234,ioq96gycu8h5uw,48,euchre,0,2016-05-27T21:41:08Z,5,1470666141153,
233,ioq7pzmzlll14x,39,euchre,0,2016-05-27T21:00:20Z,3,1470666141365,i keep getting this error when running tests for my card file even with card public tests what could be the error
232,ioq71ek93hl1db,53,euchre,0,2016-05-27T20:41:13Z,3,1470666141601,how does the sort function for vector work exactly wheres the implementation for the sort
230,ioq026x9k7t4zw,42,euchre,0,2016-05-27T17:25:52Z,2,1470666142017,for packcpp i put the class type and then the resolution scope operator and then the name function but i get an error saying undeclared identifier
229,iopbpvto56y1sw,47,euchre,0,2016-05-27T06:04:27Z,5,1470666142225,for the functions that compare the values of the rhs and lhs in cards do we need to take into consideration both the rank and the suit
228,iop66vp7hwk3hj,46,euchre,0,2016-05-27T03:29:42Z,4,1470666142433,im a bit confused about the function stdstring getsuitconst stdstring trump const the hint says that the left bower is the trump suit this i understand but in the public test for this function it says assertthreespadesgetsuitcardsuitclubs cardsuitspades i dont get why this is true the card rank is three so it wouldnt be the left bower
227,iop1d8hgcjb5tz,47,euchre,0,2016-05-27T01:14:41Z,3,1470666142657,for the procedure for addanddiscard the spec states the dealer then discards the lowest card in their hand counting the upcard for a final total of five cards how can we count the upcard when evaluating the lowest card in the hand without making the hand effectively 6 cards which would break the invariant
226,iop0xv5qxg94sw,49,euchre,0,2016-05-27T01:02:44Z,4,1470666142878,in appendix b it describes the make trump process it says that we should prompt the user to enter a suit what if we are in the first round isnt there only one suit to choose from with the other option being to pass so for example the upcard is the jack of diamonds we are in round 1 we print out human player bobs hand and ask him to pick a suit and he types spades should we be outputting some sort of error message to tell the human to enter a valid suit
225,ioozjmqkuql51q,49,euchre,0,2016-05-27T00:23:40Z,5,1470666143159,hi all sorry because i know that i should know the answer to this but are we supposed to be using the makefile for cardtest ie make cardtest when i try to run my code i get an error for each constexpr saying constexpr only available with stdc11 or stdgnu11 so im assuming i need more arguments to compile it i have no idea any help is much appreciated
224,ioopr0i0oje1z6,46,euchre,0,2016-05-26T19:49:28Z,3,1470666143383,should we be resetting next to 0 in shuffle since it is supposed to only happen at the beginning of the game
223,ioom8utm5ta1az,57,euchre,1,2016-05-26T18:11:22Z,4,1470666143584,for the maketrump function in playercpp do we have to implement all the various things that occur whether the round is 1 or 2 and whether the player is the dealer such as screw the dealer and swapping the dealers card or is that something that would be implemented in euchrecpp
222,ioogfoyg1ko32q,55,euchre,2,2016-05-26T15:28:44Z,4,1470666143797,so were having an interesting issue where xcode wont allow us to allocate a new simpleplayer as the playerfactory function does because were allocating an object of abstract class type simpleplayer even though weve defined every single function that was abstract in the player class the only function that was not redefined was the player destructor which we actually cant redefine as we cant have a player destructor for the simpleplayer subclass is there something were missing here
221,ionol36ikkn3th,45,exam,1,2016-05-26T02:29:06Z,4,1470666144018,does someone know when and how we can submit regrade request i didnt any regrade link on gradescope
220,ionodd0bk3rmt,55,exam,0,2016-05-26T02:23:06Z,3,1470666144244,midterm exam regrades have been opened and the solutions have been uploaded to the google drive please look over the solutions before submitting a regrade request if after going through the solutions you still feel that your exam has been incorrectly graded then please submit a regrade request through gradescope while you submit regrades for specific questions we reserve the right to regrade your entire exam if you submit a request the deadline for submitting regrade requests is sunday at 800 pm
219,iongovy4zxo4s4,58,euchre,1,2016-05-25T22:48:06Z,5,1470666144463,should we consider the case where two cards are the exact same rank suit if so what should be the functionality of the and operators in this case if not how is the operator implemented rank only how does the operator function since in a real game of euchre no two cards would be exactly the same
218,ionfv7qkn0r25y,52,euchre,0,2016-05-25T22:25:02Z,4,1470666144677,in our test cases and in our cardcpp file when we refer to a rank or suit can we use the string name or should we use the static variable in the card class for example if i wanted to see if a card called fourhearts had the right values should i use assertfourheartsgetsuit hearts or assertfourheartsgetsuit cardsuithearts i was wondering about this because i didnt know if this broke the rule of respecting the interface of a class
217,ionfgw6k96e1sy,59,euchre,1,2016-05-25T22:13:54Z,4,1470666144878,i am confused about what readpack is supposed to be doing does it read each card for the array cards into packinput
216,iomado5xdcm18j,88,exam,0,2016-05-25T03:03:39Z,6,1470666145101,the midterm scores have been released and can be viewed on gradescope the statistic scores can be found in the grade statistics thread 7 regrades are not open yet so please do not try to email us with regrade requests you will submit regrades through gradescope and those will likely be opened tomorrow watch out for another announcement regarding regrades eecs 280 staff
215,ioma0f3wfty64k,47,image,0,2016-05-25T02:53:21Z,2,1470666145323,i am looking for a review partner my phone number is 7342761492
214,iom03aw3suz52v,66,euchre,1,2016-05-24T22:15:39Z,6,1470666145573,are we allowed to use stringstreams
213,iolwly8hye8s3,49,image,0,2016-05-24T20:38:11Z,3,1470666145802,call me at 917 684 9173
211,iolnq3d3fu92qr,60,image,0,2016-05-24T16:29:28Z,13,1470666146280,does anyone want to meet up today for this code review i live on central but can come up to north campus if need be preferred place would be the ugli if one can manage i will probably be in the basement of the ugli at 3pm today a mass grouping would be optimal
210,iokb2tvhsgg3xu,58,exam,0,2016-05-23T17:47:41Z,2,1470666146504,please do not discuss the exam until everybody has finished taking it to be safe please refrain from discussion until at least tuesday night pin
209,iojrm8zzy4g6vf,55,exam,0,2016-05-23T08:42:54Z,3,1470666146723,how much do we need to know about scope resolution operators they were a part of lab 4 but i have yet to find them coming up on anything else
208,iojmd4rzfik1gm,48,exam,2,2016-05-23T06:15:51Z,4,1470666146964,if there is a c style string like char ptr someting is that correct ptr refer to whole string while ptr refer to first element in the string
207,iojloo5f9wv3e5,54,image,1,2016-05-23T05:56:50Z,3,1470666147180,
206,ioji0gdelxruf,46,exam,0,2016-05-23T04:14:01Z,5,1470666147407,for virtual or pure virtual functions the searching will stop until both a name and signature matching function is found but for nonvirtual functions it will stop whenever a matching name is found is that correct then that can explain in problem 4 since the dynamic type of bobptr is manager but the signature of getraise in manager doesnt match so it will go up find getraise in engineer class which is matched with the expression in main function
204,ioj92tega0w6zk,46,exam,0,2016-05-23T00:03:55Z,4,1470666147914,for the following question could someone please explain the 3rd question argv
203,ioj2whge38d7k5,45,exam,1,2016-05-22T21:11:01Z,4,1470666148148,for the following question is the 3rd line necessary if so why where do the instructions specify it
202,ioj23o3qp4k6gs,43,exam,0,2016-05-22T20:48:37Z,4,1470666148473,my question regards number 5a in winter 2015 below is the answer provided on the answer key would the following also be correct for the 4th line deptptr studentsi students ini
201,ioj1h2zoxnx6bj,38,exam,0,2016-05-22T20:31:03Z,3,1470666148705,for 1d the correct answer is string speak const would the following also be correct string speak const
199,ioj0srvdps9aq,39,exam,0,2016-05-22T20:12:09Z,4,1470666149191,im curious as to whether or not my solution for this would work the answer key shows that they just used the dot operator to access numstudents and students would it also be valid to initialize a pointer to eecsdept as department eecsptr eecsdept and then perform the same for loop by saying i eecsptrnumstudents and eecsptrstudentsi i feel like this should work but i want to double check thanks
198,ioi5rpduz4q5b4,44,exam,0,2016-05-22T05:43:31Z,6,1470666149406,is the answer to this questions none because warships constructor does not use ships constructor to initialize numsailors to 0 correct me if im wrong but according to name lookup the compiler looks for a function with the name numsailors in the static type of the pointer ship since its not virtual it tries to execute the numsailors from the ship base class but since the constructor for red october did not use the ships initializing constructor the private member sailors is uninitialized so there would be no output thanks
195,ioi14emdmsv658,43,exam,0,2016-05-22T03:33:26Z,3,1470666150045,hi there im wondering if there might be an error in answer key to the second part of question 2 on the midterm review worksheet i put the exact same code into labster and the output was 30 30 5 n 29 4 2 but the answer key says 30 30 60 n 29 59 2 help
194,iohulpvavxk2st,41,exam,0,2016-05-22T00:30:56Z,3,1470666150251,i was wondering how we would approach the second part of this problem where it states foo is a pointer to a function that takes a c string and a char as its arguments and returns a double arent pointers to be declared to point at an object with a value by that logic how can a pointer point at a function if functions have no value my first attempt was double foo fstring in char in
193,iohspywq26r2xz,50,exam,0,2016-05-21T23:38:15Z,2,1470666150538,the practice questions from the midterm review and the solutions have been uploaded to the google drive under additional resourcesholly note that some of the trickier questions in this document involve material that we wouldnt expect you to know for the midterm particularly name lookup and using the scope resolution operator to call base class functions within a derived class ive also included the source code files in case youd like to download them and compileplay around with the code
192,iohp96szzavmp,35,exam,0,2016-05-21T22:01:13Z,3,1470666150730,in the solution the second condition for both for loops is t and s would an equivalent statementcondition be that t 0 and s 0
191,iohgjb1jvlw3s2,47,exam,1,2016-05-21T17:57:09Z,4,1470666150955,in this slide it says that the compiler stops looking for a function whenever a matching name is found does this mean that the signature and return type dont matter so say for example we are declaring an int variable and setting it equal to a member function named x if there are two versions of x one in the derived class that we are first looking in with a return type void and one of type int in the base class would the compiler stop looking in the derived class but then not compile due to a type mismatch sorry that was a bit wordy
190,iohfxeewyht7ce,40,exam,0,2016-05-21T17:40:07Z,2,1470666151156,could anyone explain why option c is invalid while option d is not it was my understanding that fin only evaluates to true if the stream is in a good state is that last statement inaccurate or what else could be the cause
188,iog1n0o4b0569a,54,exam,1,2016-05-20T18:12:22Z,4,1470666151664,hi i wanted to know if the exam review session this saturday will be recorded or not
185,ioew8qmbmcn6mn,42,image,0,2016-05-19T22:53:31Z,3,1470666152277,i keep testing out my resize driver and it seems to work fine with all the test cases including dog4x5 yet i still fail the autograder test are there any other things i can test for it what should i be looking out for bug wise
184,ioevpki8vtw4mj,40,exam,0,2016-05-19T22:38:37Z,2,1470666152496,could anyone possibly explain why the first option would compile check that the address match but the second one gives a type mismatch are the arrays in the first one both turned into pointers while only the array on the lhs in the second is turned into a pointer if that is the case could someone explain how why that works thanks
183,ioer4vrueoniz,33,image,0,2016-05-19T20:30:33Z,3,1470666152718,in our removeverticalseam function do we have to write in a line of code that subtracts the width by one if not how would the seamcarvewidth function know when to stop
182,ioelk6wojlw70n,29,image,0,2016-05-19T17:54:30Z,3,1470666152972,in imageinit when i write out is to read in the values it gives me an error saying that no operator matches these operands i already have include fstream
181,ioejpyr8zel5kh,31,image,0,2016-05-19T17:03:00Z,3,1470666153204,how should i go about testing image getpixel i tried printing out the pixel in the test function but that didnt work i also tried to create a pixel correct and compare using assert but it wouldnt let me do that either
180,iodw74oaqit4ga,38,image,0,2016-05-19T06:04:30Z,3,1470666153466,both dog and crabster run wonderfully and fast but horses takes a ridiculous amount of time to process so long in fact that i havent actually had it finish any of the resizings i dont have any extraneous code and my matrixat function is succinct are there any other locations in particular that might slow down the program that i should check
179,iodw2k4uvce1zy,39,image,0,2016-05-19T06:00:57Z,3,1470666153680,i try running processing public test on the terminal and then select dog but then it just does nothing after can anyone help
178,iods9jn4u155io,39,image,0,2016-05-19T04:14:24Z,3,1470666153870,anyone else able to pass all the tests in this file except the final seamcarve test im confused as to how i can pass all of them but not seamcarve since the other functions are part of seam carve
177,iods4gzit876o7,34,image,0,2016-05-19T04:10:27Z,4,1470666154086,i tried to call matrixat in imageprint as well as set and get pixels but i got an unresolved external symbol error what could be causing this
176,iodrphnxery5e9,32,image,0,2016-05-19T03:58:49Z,4,1470666154320,i keep running into an issue where when i rotate files that are not square it cuts off the oblong portion and only rotates a square section im assuming its because the new image isnt large enough but how can i change this without editing the rotateleft function
175,iodqvmqgp2b2cq,82,exam,0,2016-05-19T03:35:35Z,4,1470666154529,this message contains details for the eecs 280 midterm 0 coverage the midterm will cover the following lectures 0110 labs 0105 projects 12 1 time and location same as earlier announcement time monday may 23nd from 100pm michigan time to 230 80 min location by uniqname below please go to your assigned room if we discover that you took your midterm in a room that you are not assigned to we will automatically give you a zero on your midterm room start end fxb 1108 aberatne joseco bbb 1670 jsturg ziweiw 2 exam policies the exam will be closed book and closed notes except for one sheet of 85 x 11 paper handwritten with anything you’d like written on it both sides do not bring a blue book no calculators will be necessary thus no electronics of any kind are permitted the exam will be given under the engineering honor code 3 study materials there are 3 previous midterms you may use as practice exams solutions to these midterms have been published and are available on the google drive if you have any questions please stop by at office hours or attend the midterm review on saturday may 21 from 200 400 pm in dow 1013 we also encourage you to discuss material with friends or on piazza forums 4 alternate and extended time exams emails for students taking alternate and extended time exams will be sent tomorrow no later than 500 pm if you feel you should have received said email but have not by 500 tomorrow please email us eecs280examsumichedu asap happy studying north campus map httpscampusinfoumichedufilescampusinfonorthcampusmappdf eecs 280 staff pin
174,ioddnow6lwr1rf,50,image,0,2016-05-18T21:25:30Z,4,1470666154744,i got a 01 for this on the autograder was publicresizetest something that was given to us im not sure how to debug this
173,iodbptewx6e22h,44,image,0,2016-05-18T20:31:10Z,4,1470666154961,how do you test the matrixmax function do we have to create a matrix ourselves in the testcpp manually and then see if the function returns the max value if so how should i go about making the matrix
172,iod9ttotbiy5bs,40,image,0,2016-05-18T19:38:18Z,5,1470666155242,when i test this function i got similar outputs but it still fails assert when i compare the two strings and i eliminated all white spaces i used diff checker and it said they were the same
171,iod90gsy11w2ub,43,image,0,2016-05-18T19:15:28Z,3,1470666155482,im confused the spec says you cannot change the width of an image but when i run the test for removing the seam the resulting removedimgcorrect has a smaller width the spec says we should copy into a smaller auxiliary image then into the original image but i dont understand how this would change the width if it says right above that we cant change the width of an image
170,iod2xbb1k045y2,48,image,0,2016-05-18T16:25:03Z,4,1470666155768,when i type the command line arguments and the output file doesnt exist it just creates a file instead of printing out the error message is this ok
168,iocq07tgkgx5b0,37,image,0,2016-05-18T10:23:24Z,3,1470666156225,is it ok if a library is included but none of the functions in the library are used for example in one of my files i have included the cassert library but have not used any functions from it but there is a possibility i might is it ok to leave it even if it is not used
166,ioc7v8bx9tz21w,42,image,0,2016-05-18T01:55:38Z,4,1470666156685,whenever i try to compile in terminal im getting an error segmentation fault 11 and it doesnt execute
165,ioc5y6rznkqug,48,image,0,2016-05-18T01:01:57Z,5,1470666156929,i am really confused about the correct seam outputs outputs attached are given in the starter folder based on my understandings isnt the correct output supposed to be 0 2 2 2 1 since on the handout spec it says we need to return the leftmost lowest cost for every row in the cost matrix can anyone clarify this for me thanks in advance
164,ioc5xh7zhuv18t,47,statistics,0,2016-05-18T01:01:23Z,3,1470666157145,do we need to write a test case for print that can be submitted to the autograder or can i write code and output it using the print function and then visually analyze it to determine that my print functions are working as intended if the second option is allowed would it be best to then comment out that test and leave it in the code so that other users will understand that i have tested my print function or should i then delete the code after determining that it is printing the expected output
162,ioc5coa7ebj5xh,49,image,0,2016-05-18T00:45:13Z,3,1470666157569,dose any one passed publicresizetest please let me know if you passedjust to make sure its not the fault of autograder iv submitted several version of resizecpp none of them cab pass publicresizetest iv tested every edgy case i can imagine and dose this test depends on the rest of my program or it will use a correct version of other files in order to prevent cascade errors thanks
161,ioc5c4l7fa37cx,50,image,0,2016-05-18T00:44:47Z,3,1470666157767,resizecpp8913 error cannot resolve overloaded function ‘isopen’ based on conversion to type ‘bool’ if foutisopen resizecpp8913 error in argument to unary resizecpp9413 error statement cannot resolve address of overloaded function foutclose does someone know whats going on here
160,ioc17vwsg0r3ee,47,image,0,2016-05-17T22:49:31Z,4,1470666157979,when i tried to run the processing public function in xcode it always stops at the testremoveseam function the code paused at the code cout testing prefix remove seam flush saying thread 1 excbadaccess but my codes ran well when it goes through the energy cost and find seam functions i was wondering whats going wrong here
159,iobzzfbmn5g3fg,49,image,0,2016-05-17T22:14:57Z,5,1470666158212,any strategies on how to best proceed and debug this im getting segmentation faults when i try to run crabster dog or horses it doesnt say anything else other than segmentation fault
158,iobzecxzvcc4xy,46,image,1,2016-05-17T21:58:34Z,3,1470666158451,when one of the rules is broken for the command line arguments are we supposed to cout both error statements or just the appropriate one for example if theres 6 command line arguments should usage resizeexe infilename outfilename width height only be printed or should both statements be printed
157,iobygxafz2c3j,41,image,0,2016-05-17T21:32:34Z,5,1470666158728,i was trying to create an array and pass it as a parameter of this function but it gave me this compile error it seems that i have to specify the length of array without using a variable to specify the length but i have no idea how to fix it this is what i did int seamimg height 1 any help is appreciated
155,ioar055lfwq1b8,48,image,0,2016-05-17T01:15:47Z,3,1470666159471,i am confused why the output of the matrixpublictestcpp in the linux was like the below with many numbers ahead anybody know the reason thanks
154,ioaq15rh6f13u7,50,image,0,2016-05-17T00:48:35Z,5,1470666159784,matrix and image here are all struct and all the members are accessible so why we still need the functions like these matrixwidth
153,ioalyhusda31j2,49,image,0,2016-05-16T22:54:32Z,4,1470666160010,how could we make an assert statement for this in our matrixrow function or do we not need to i thought we had to make an assert statement for the requires clause of each function
151,ioaivogztii7on,45,image,0,2016-05-16T21:28:22Z,3,1470666163438,for computeverticalcostmatrix the second step is fill in costs for the first row index 0 the cost for these pixels is just the energy what would the energy of these pixels be since they dont have a north pixel and some dont have east or west pixels
150,ioaisrb3eiy6kt,43,image,1,2016-05-16T21:26:06Z,3,1470666163661,are we allowed to include testhelpersh in our implementation for processingcpp to assert some of the requires clauses
148,ioabscipwnn6m9,42,image,0,2016-05-16T18:09:49Z,3,1470666164090,i have my seamcarve as putting both seamcarvewidth and height in however when i run the public test it says that it doesnt match so then i was trying to find the difference but i found that dog4x5correct and dogremovedcorrect are exactly identical even though dogremovedcorrect is the file for when only seamcarvewidth is applied is this an error in the correct file or is the seamcarveheight not suppose to take any columns off for the dog file
147,io9epz86dlt5kw,43,image,0,2016-05-16T02:44:12Z,2,1470666164298,inimagepublictestcpp there is a function pixelequal called in an assert statement but i cant find it defined in any of the other files we were given are we supposed to write this function ourselves
146,io9d45mby1154g,39,image,0,2016-05-16T01:59:14Z,2,1470666164519,when i tried to run matrixpublictestcpp i ended up with this error can anyone explain to me what does this error mean
145,io9ayh55o1k2ni,43,image,0,2016-05-16T00:58:50Z,3,1470666164737,when i wrote imagetestscpp i used dogppm am i allowed to use the some starting file in my tests
144,io96td9k4sv5q0,49,image,0,2016-05-15T23:02:53Z,3,1470666164965,when i do matrix and image public test i got this out for each function i implement undefined reference to some function does someone know what does this mean
143,io95d2gilx31ae,48,image,0,2016-05-15T22:22:13Z,3,1470666165177,when i declare an array in seamcarvewidth function can i give it a big enough number as a size of array i know the height of image would be enough but since its a variable so i cant use it as a size index
142,io927ki9x1e2ew,39,statistics,0,2016-05-15T20:53:57Z,5,1470666165367,is anyone experiencing the problem of being unable to compile the make command for matrixpublictest i redownloaded the makefile from the google drive and am still experiencing this error
141,io9239dmjej5nl,48,image,0,2016-05-15T20:50:36Z,4,1470666165603,there are two matrixat one is const the other one is not but the problem is they have exactly same name whenever i want to write this function it always refer to the const one what should i do if i want to use the other one
140,io8ygjesb7458j,46,image,0,2016-05-15T19:08:57Z,3,1470666165804,when will the autograder for project 2 be posted
139,io8y869c4b126,57,image,0,2016-05-15T19:02:27Z,4,1470666166045,when i try to compile a processing test the terminal points to where i initialize the seam array in seamcarvewidth and gives me the error error variable length arrays are a c99 feature
137,io8xpnqcz34sm,44,image,0,2016-05-15T18:48:03Z,3,1470666166492,when i run processing public tests it gives me deriveddataproject 2 image processingbuildproductsdebugproject 2 image processing dogcrabsterhorses program ended with exit code 1 what do i do
136,io8wqgmnktg4mr,44,image,0,2016-05-15T18:20:41Z,3,1470666166729,i dont know why i am not able to use dot operator to get the element in struct like imgsomething the error says expression must have class type
135,io8vak16mivl,42,image,0,2016-05-15T17:40:19Z,3,1470666167001,im a little confused with redchannel and blue and green so does matrix redchannel basically contains an array of all the values of red of each pixel so if i had a 3x3 all filled with red pixels would redchannel array look like this 255255255255255255255255255 with the first element corresponding to the first pixel and the second to the second pixel in the image
134,io8usdnqkut2et,40,image,0,2016-05-15T17:26:11Z,3,1470666167244,i keep getting an error that says undefined reference to function the compiler seems to be complaining that i havent declared any of the functions but ive already included both the image and matrix headers in the public test file
